speed,distance_traveled_km,idle_time_minutes,vehicle_age_years,fuel_efficiency_l_per_km,optimized_route_flag,fuel_per_km,idle_ratio,optimized_x_experience,hour_of_day,day_of_week,vehicle_type_truck,vehicle_type_van,actual_fuel,predicted_fuel
49.11,11.7,3.3,3.0,0.1,1.0,0.10255533715067089,0.28202717716434494,2.0,13.0,4.0,0.0,0.0,,1.2039000000000002
59.54,20.8,3.9,3.0,0.15,0.0,0.14758905821835486,0.18749098601028794,0.0,19.0,0.0,0.0,1.0,,3.0851000000000015
45.36,10.5,17.7,9.0,0.53,0.0,0.5285210932292163,1.685553756785068,0.0,4.0,0.0,1.0,0.0,1.54,5.6089
95.06,45.4,2.1,6.0,0.09,1.0,0.0885443051915156,0.04625448778661263,5.0,18.0,4.0,0.0,0.0,,4.024799999999998
82.73,41.4,4.0,11.0,0.1,1.0,0.09975604453998696,0.09661602376754186,16.0,11.0,2.0,0.0,0.0,5.22,4.118300000000002
21.85,15.1,16.2,0.0,0.15,0.0,0.14701013177935238,1.0727766373087875,0.0,22.0,3.0,0.0,0.0,,2.1953000000000005
92.12,26.3,3.3,11.0,0.1,0.0,0.10075662522337553,0.12547051442910914,0.0,14.0,6.0,0.0,0.0,1.78,2.6587999999999994
31.24,17.6,6.6,4.0,0.09,1.0,0.09431282313504913,0.374978694392364,18.0,15.0,5.0,0.0,0.0,,1.657999999999998
46.8,23.9,5.9,10.0,0.18,1.0,0.18200075310656458,0.2468515961675244,10.0,22.0,6.0,0.0,1.0,,4.306599999999999
67.86,41.7,4.5,11.0,0.09,0.0,0.09064530826598882,0.10791108126903431,0.0,13.0,2.0,0.0,0.0,,3.7742999999999944
67.3,26.2,4.4,1.0,0.08,0.0,0.08091294225411244,0.16793252165947867,0.0,9.0,0.0,0.0,0.0,8.41,2.1213000000000006
17.15,8.7,5.4,11.0,0.45,1.0,0.44822434202965183,0.6206183197333641,5.0,7.0,6.0,1.0,0.0,,3.9133000000000027
57.82,6.1,1.8,12.0,0.1,1.0,0.09998360924438617,0.2950336010490084,17.0,10.0,3.0,0.0,0.0,,0.6116000000000007
56.83,33.3,3.4,9.0,0.3,0.0,0.3029939040869644,0.10209903606498305,0.0,17.0,1.0,1.0,0.0,,10.031800000000004
62.38,13.6,3.8,7.0,0.09,1.0,0.09411072715241527,0.27939122123373283,14.0,8.0,1.0,0.0,0.0,,1.2798000000000007
56.85,11.0,9.6,12.0,0.42,0.0,0.41541678029270074,0.872647941096264,0.0,6.0,4.0,1.0,0.0,,4.5729
84.29,52.1,4.9,6.0,0.36,1.0,0.3629488877372795,0.09404809888485827,8.0,20.0,4.0,1.0,0.0,2.53,18.877900000000007
107.44,17.3,4.6,9.0,0.18,1.0,0.18033639674007282,0.26588058493728683,7.0,14.0,1.0,0.0,1.0,6.7,3.1258999999999992
39.46,14.1,5.6,1.0,0.1,0.0,0.1028295865541451,0.39713495496773277,0.0,4.0,6.0,0.0,0.0,,1.4494999999999993
79.6,34.9,3.6,10.0,0.36,1.0,0.3570098277986305,0.10314890690811153,8.0,18.0,1.0,1.0,0.0,,12.464300000000003
103.81,35.5,1.4,8.0,0.35,1.0,0.3492859356074477,0.039435508858905385,4.0,22.0,4.0,1.0,0.0,1.1,12.415299999999995
108.54,52.5,2.5,12.0,0.37,1.0,0.37008818879640387,0.047618140606845584,9.0,19.0,3.0,1.0,0.0,,19.3621
105.11,53.7,2.5,10.0,0.09,1.0,0.08957002662892682,0.046554067894452614,18.0,5.0,5.0,0.0,0.0,,4.814899999999997
106.46,30.2,1.4,6.0,0.39,0.0,0.38773550544683955,0.046356080924472694,0.0,8.0,1.0,1.0,0.0,,11.805400000000006
84.53,39.6,2.5,6.0,0.13,1.0,0.13408752304234742,0.06312971894649125,4.0,13.0,0.0,0.0,1.0,,5.332500000000002
101.45,80.9,1.2,9.0,0.16,0.0,0.15624034313543714,0.014832943968554156,0.0,0.0,3.0,0.0,1.0,,12.582999999999993
121.79,65.2,1.7,11.0,0.1,1.0,0.10045858192359011,0.02607321973589362,11.0,19.0,1.0,0.0,0.0,,6.549099999999997
51.32,16.8,9.9,2.0,0.36,0.0,0.3583120052377834,0.5892506398428664,0.0,22.0,1.0,1.0,0.0,,6.033699999999993
101.57,58.8,2.7,1.0,0.13,1.0,0.1314603493137872,0.04591758643560485,8.0,18.0,0.0,0.0,1.0,,7.709100000000004
38.26,18.9,11.4,10.0,0.12,0.0,0.11851224802920482,0.6031426908629174,0.0,8.0,1.0,0.0,0.0,,2.248
44.12,19.9,4.5,3.0,0.14,0.0,0.13567157429274912,0.22611929048791518,0.0,20.0,0.0,0.0,1.0,,2.6945999999999986
31.51,16.1,9.1,0.0,0.18,0.0,0.179491957021303,0.5651822868144835,0.0,15.0,5.0,0.0,1.0,,2.8883000000000005
51.7,12.2,9.2,8.0,0.14,0.0,0.1360544217687075,0.7540365543807884,0.0,12.0,6.0,0.0,0.0,1.09,1.6531999999999993
80.8,23.9,2.4,6.0,0.09,1.0,0.0866072549265721,0.10041420861051839,5.0,0.0,5.0,0.0,0.0,,2.072800000000002
98.24,34.7,1.2,8.0,0.14,0.0,0.1414944814270482,0.03458113599031728,0.0,7.0,0.0,0.0,1.0,,4.920700000000001
96.47,30.5,3.4,5.0,0.09,0.0,0.08983312022556637,0.11147175502442543,0.0,19.0,6.0,0.0,0.0,,2.7428999999999992
62.54,11.9,8.8,6.0,0.39,1.0,0.3873624065204605,0.7394336610368877,10.0,21.0,0.0,1.0,0.0,5.02,4.606699999999997
40.03,16.7,8.8,11.0,0.11,0.0,0.11017304353032753,0.5269145560146099,0.0,10.0,4.0,0.0,0.0,,1.8396000000000006
99.84,48.6,0.8,12.0,0.15,1.0,0.149585399477377,0.0164605666550071,8.0,1.0,0.0,0.0,1.0,6.78,7.276100000000002
94.93,47.0,2.7,4.0,0.13,0.0,0.13361417842173573,0.057445586264122044,0.0,19.0,1.0,0.0,1.0,,6.238899999999998
102.12,46.7,4.7,6.0,0.1,0.0,0.10171088413524336,0.10064024324960921,0.0,14.0,2.0,0.0,0.0,,4.746
38.5,13.4,8.2,2.0,0.38,0.0,0.3813148272516977,0.6118946347287515,0.0,5.0,1.0,1.0,0.0,,5.108700000000001
37.87,13.8,3.0,1.0,0.38,1.0,0.37750887616839357,0.21737555249619592,11.0,21.0,4.0,1.0,0.0,,5.223400000000006
34.98,6.6,7.5,9.0,0.22,1.0,0.21511892137554914,1.1361914861384639,16.0,10.0,5.0,0.0,1.0,,1.4169000000000003
103.78,50.5,1.1,10.0,0.17,0.0,0.1675214352191046,0.02178174689610107,0.0,14.0,0.0,0.0,1.0,,8.468399999999992
21.35,13.3,8.0,0.0,0.17,1.0,0.16540109766182995,0.6014585369521088,18.0,3.0,5.0,0.0,1.0,,2.1980999999999993
114.51,24.7,1.7,6.0,0.1,0.0,0.09513784867009432,0.06882312456985547,0.0,19.0,4.0,0.0,0.0,,2.3475000000000006
114.94,60.3,1.3,5.0,0.09,1.0,0.08639989386577338,0.0215585147841661,15.0,23.0,2.0,0.0,0.0,,5.197699999999998
41.72,7.5,7.9,1.0,0.41,1.0,0.4092787628316224,1.0531929076123183,3.0,17.0,0.0,1.0,0.0,1.9,3.065700000000001
37.01,11.7,9.3,11.0,0.13,1.0,0.13332193829587216,0.7948038629176994,18.0,12.0,0.0,0.0,0.0,,1.5633000000000004
45.01,12.7,4.6,11.0,0.1,1.0,0.09841744744508307,0.36217620659790567,12.0,12.0,1.0,0.0,0.0,,1.2504000000000002
111.05,59.6,2.9,2.0,0.33,1.0,0.3322091911209544,0.04865690172983675,5.0,18.0,1.0,1.0,0.0,,19.790999999999997
41.96,8.9,3.6,12.0,0.35,1.0,0.3482754746657679,0.40444893832153694,20.0,4.0,0.0,1.0,0.0,4.61,3.096699999999999
130.35,54.5,2.0,10.0,0.1,1.0,0.09981468229940736,0.03669657437478212,10.0,14.0,6.0,0.0,0.0,,5.433200000000002
73.39,25.2,5.9,4.0,0.09,0.0,0.08690131343994285,0.2341176937423118,0.0,21.0,3.0,0.0,0.0,,2.189199999999998
62.63,8.4,8.6,10.0,0.44,0.0,0.43923342459231046,1.023687656231401,0.0,21.0,3.0,1.0,0.0,,3.6798999999999977
101.15,14.6,0.7,6.0,0.32,1.0,0.31915622217656325,0.04794192178617903,0.0,23.0,4.0,1.0,0.0,,4.657300000000001
74.74,16.5,3.1,2.0,0.28,0.0,0.28422519847281985,0.18786740197563784,0.0,7.0,5.0,1.0,0.0,,4.718299999999996
73.3,13.4,4.1,9.0,0.16,1.0,0.16043578837400194,0.30594731736437575,5.0,22.0,2.0,0.0,1.0,22.76,2.149199999999999
30.37,7.8,9.4,4.0,0.22,0.0,0.22304832713754646,1.2049737213177798,0.0,19.0,1.0,0.0,1.0,,1.7604000000000009
57.79,8.3,4.6,1.0,0.1,0.0,0.09757860498735092,0.5541501023973014,0.0,14.0,5.0,0.0,0.0,,0.8095000000000009
63.44,27.1,5.9,3.0,0.08,0.0,0.08449872698424411,0.2177041437585329,0.0,5.0,4.0,0.0,0.0,,2.2899000000000016
119.28,33.3,3.0,7.0,0.11,0.0,0.11290952223656948,0.09008738476322034,0.0,18.0,1.0,0.0,0.0,,3.7668999999999992
95.2,35.3,2.5,3.0,0.09,1.0,0.09291521486643439,0.07081952352624572,8.0,16.0,2.0,0.0,0.0,,3.280499999999998
113.82,61.3,2.3,6.0,0.09,1.0,0.09184189491199166,0.03751977944894863,11.0,17.0,5.0,0.0,0.0,,5.6209000000000024
19.81,9.9,6.5,6.0,0.12,1.0,0.12220987779012221,0.6564993435006565,15.0,17.0,4.0,0.0,0.0,,1.2124999999999992
61.52,23.5,3.1,9.0,0.29,1.0,0.2936045274669163,0.1319092804561508,12.0,19.0,4.0,1.0,0.0,,6.872700000000004
119.4,34.0,2.8,4.0,0.37,1.0,0.3667539190023823,0.08235051910237934,11.0,4.0,0.0,1.0,0.0,,12.453800000000006
59.32,37.0,3.3,6.0,0.13,0.0,0.13405043106943057,0.08918677873570985,0.0,8.0,2.0,0.0,1.0,,4.978100000000001
111.43,31.8,1.2,5.0,0.1,0.0,0.09590893368133076,0.03773466243199899,0.0,13.0,5.0,0.0,0.0,,3.046499999999999
106.17,47.2,1.5,10.0,0.09,1.0,0.08834558589860383,0.03177898773331073,20.0,6.0,5.0,0.0,0.0,,4.171
58.61,21.2,2.2,12.0,0.31,1.0,0.3108343946040281,0.10376869015612472,14.0,21.0,1.0,1.0,0.0,,6.5702
40.05,23.7,6.6,7.0,0.38,1.0,0.3835281211763217,0.27846926290029955,14.0,6.0,3.0,1.0,0.0,,9.0145
104.27,64.3,2.4,3.0,0.36,1.0,0.3611141350834357,0.03732445840655666,4.0,20.0,6.0,1.0,0.0,5.18,23.27809999999999
100.55,42.3,2.5,3.0,0.37,0.0,0.3702040140895015,0.05910025767712348,0.0,13.0,2.0,1.0,0.0,,15.622600000000002
77.41,33.3,4.5,4.0,0.09,1.0,0.08618359809014746,0.1351310771448305,12.0,6.0,0.0,0.0,0.0,,2.8749000000000002
88.65,43.1,2.5,10.0,0.08,1.0,0.08422078374051646,0.05800329458713255,0.0,4.0,3.0,0.0,0.0,,3.6302999999999996
108.35,45.2,5.6,5.0,0.11,0.0,0.10862591535585496,0.12389106435698324,0.0,13.0,3.0,0.0,0.0,,4.921200000000001
92.28,48.7,2.3,2.0,0.08,1.0,0.08439251760744133,0.04722695632533212,18.0,15.0,1.0,0.0,0.0,,4.111599999999998
46.16,7.1,6.4,9.0,0.45,0.0,0.4506407548232644,0.9012815096465288,0.0,8.0,4.0,1.0,0.0,,3.173799999999998
47.57,9.7,5.6,10.0,0.4,1.0,0.39892794557262146,0.5772600762807958,16.0,3.0,1.0,1.0,0.0,,3.8953999999999973
52.84,1.8,4.0,7.0,0.17,1.0,0.17212659633536925,2.2209883398112162,1.0,15.0,0.0,0.0,0.0,,0.31219999999999964
120.28,49.0,2.0,11.0,0.1,0.0,0.10244688883900328,0.040815493561355894,0.0,3.0,3.0,0.0,0.0,,5.013800000000005
46.1,10.4,5.9,12.0,0.43,0.0,0.425920584559177,0.5672531487356985,0.0,8.0,2.0,1.0,0.0,,4.433499999999999
53.83,10.9,2.9,1.0,0.32,1.0,0.31648472617191087,0.26603063939088156,6.0,2.0,5.0,1.0,0.0,,3.4428000000000014
100.66,43.2,3.7,6.0,0.17,1.0,0.16851461771718249,0.08564616559801856,20.0,8.0,1.0,0.0,1.0,1.22,7.270100000000002
74.32,62.0,5.8,9.0,0.34,0.0,0.3445105724101224,0.09354687827615683,0.0,15.0,3.0,1.0,0.0,,21.31249999999999
93.88,63.0,1.7,7.0,0.36,0.0,0.35967683052649957,0.02698369867144966,0.0,18.0,6.0,1.0,0.0,,22.595800000000004
54.66,17.1,3.8,5.0,0.33,1.0,0.3344833635459914,0.22220922753055372,17.0,6.0,2.0,1.0,0.0,17.06,5.704999999999997
87.01,19.2,1.8,10.0,0.09,0.0,0.0895786677777199,0.0937451174417999,0.0,19.0,4.0,0.0,0.0,,1.7179999999999995
42.05,11.6,7.1,10.0,0.11,1.0,0.10602534264287562,0.612016205499526,17.0,22.0,5.0,0.0,0.0,,1.2275999999999996
64.84,11.1,4.9,6.0,0.16,1.0,0.15674263579857672,0.4414016755247276,16.0,10.0,6.0,0.0,1.0,,1.7508999999999997
72.0,35.2,2.3,1.0,0.09,1.0,0.08550893440527257,0.06533905286781624,15.0,5.0,5.0,0.0,0.0,,3.0106999999999995
40.42,11.0,5.5,12.0,0.37,1.0,0.36633033360603584,0.4999545495864013,6.0,14.0,2.0,1.0,0.0,1.75,4.0284
91.55,62.6,6.3,10.0,0.17,0.0,0.16549256401654924,0.10063737001006373,0.0,16.0,0.0,0.0,1.0,,10.381300000000008
55.45,22.2,3.2,3.0,0.15,1.0,0.15404711499482004,0.14413765145714158,3.0,17.0,1.0,0.0,1.0,,3.415799999999998
112.97,45.8,1.1,9.0,0.14,1.0,0.14431999301325302,0.02401694286150958,3.0,15.0,3.0,0.0,1.0,,6.600899999999999
96.84,88.6,2.4,0.0,0.32,1.0,0.3185065631313416,0.027087730386790215,0.0,5.0,0.0,1.0,0.0,,27.974000000000004
42.45,4.9,9.9,4.0,0.53,1.0,0.5264231789430728,2.019995919200163,17.0,15.0,6.0,1.0,0.0,,2.5929999999999995
102.44,80.3,3.7,0.0,0.08,0.0,0.08169263147407878,0.04607663665458712,0.0,20.0,6.0,0.0,0.0,,6.5669
110.26,75.7,2.3,2.0,0.14,1.0,0.14200605011822828,0.03038268979273721,19.0,16.0,0.0,0.0,1.0,,10.805499999999997
83.4,26.1,4.7,2.0,0.15,1.0,0.15478334163442012,0.18006972912915212,10.0,11.0,2.0,0.0,1.0,,4.052
25.59,12.5,14.3,10.0,0.49,1.0,0.4871610271178306,1.1439084873210144,2.0,7.0,2.0,1.0,0.0,2.87,6.118000000000003
17.45,14.6,6.1,12.0,0.19,1.0,0.19450722553249777,0.41777960413670295,18.0,16.0,0.0,0.0,1.0,,2.839100000000002
121.25,51.4,2.6,8.0,0.36,0.0,0.3571914943289041,0.050582673488842635,0.0,20.0,0.0,1.0,0.0,,18.268500000000003
27.66,10.3,7.1,12.0,0.19,1.0,0.18736045044170468,0.689253470536841,4.0,1.0,1.0,0.0,1.0,,1.923400000000001
97.27,50.4,1.2,11.0,0.33,1.0,0.3347155810400588,0.023809051407710165,1.0,9.0,2.0,1.0,0.0,,16.866600000000012
106.85,72.0,1.9,2.0,0.35,1.0,0.3536061999138901,0.026388522381633587,15.0,23.0,6.0,1.0,0.0,,25.48190000000001
102.83,18.1,2.2,3.0,0.33,1.0,0.3287111209325451,0.12154024639522677,2.0,0.0,6.0,1.0,0.0,,5.930200000000001
57.43,4.7,11.4,12.0,0.29,0.0,0.2914273558817273,2.4250159540523293,0.0,20.0,4.0,0.0,1.0,,1.3794000000000002
114.83,40.1,1.6,3.0,0.17,1.0,0.16957183112640584,0.03989925438268373,9.0,19.0,2.0,0.0,1.0,1.01,6.765899999999999
106.63,32.1,1.0,10.0,0.15,0.0,0.14672440110899973,0.031151677517834337,0.0,23.0,0.0,0.0,1.0,,4.711499999999998
99.49,50.3,1.0,9.0,0.11,1.0,0.1055645016997674,0.019880320470765992,9.0,4.0,1.0,0.0,0.0,,5.3073000000000015
67.88,15.4,3.8,9.0,0.32,1.0,0.316862541393416,0.24673722485552885,15.0,23.0,6.0,1.0,0.0,1.86,4.863600000000001
103.51,7.1,4.9,10.0,0.21,0.0,0.20560484438811436,0.6900436558231235,0.0,2.0,2.0,0.0,1.0,5.7,1.4313000000000002
40.88,7.3,4.3,2.0,0.36,1.0,0.36433365292425696,0.5889604163813176,4.0,1.0,6.0,1.0,0.0,,2.6630999999999996
44.39,7.3,5.5,3.0,0.12,0.0,0.11642240788933023,0.7533214628133132,0.0,0.0,2.0,0.0,0.0,,0.8536999999999998
106.28,58.4,2.1,12.0,0.15,0.0,0.15359326038937693,0.03595828838547285,0.0,16.0,1.0,0.0,1.0,,8.962500000000011
100.05,58.0,2.2,11.0,0.11,1.0,0.1087912277374528,0.03793038051068086,12.0,9.0,4.0,0.0,0.0,7.33,6.298399999999997
104.99,52.0,1.0,0.0,0.08,1.0,0.07961385357973885,0.01923039941539586,16.0,23.0,5.0,0.0,0.0,,4.131800000000003
39.19,9.9,6.7,4.0,0.37,0.0,0.3726896273103727,0.6766993233006767,0.0,1.0,0.0,1.0,0.0,,3.695499999999999
36.72,9.3,8.8,10.0,0.24,1.0,0.2419094720997742,0.9461348242124503,12.0,17.0,4.0,0.0,1.0,,2.189100000000001
48.13,6.7,3.8,3.0,0.1,1.0,0.09700044769437396,0.5670795403671093,14.0,15.0,0.0,0.0,0.0,,0.6462999999999998
97.84,33.1,3.1,0.0,0.09,1.0,0.09304854838222411,0.09365275973535543,5.0,17.0,0.0,0.0,0.0,,3.0822000000000003
38.02,23.4,9.6,12.0,0.18,0.0,0.17990684158796633,0.41023887868039827,0.0,20.0,0.0,0.0,1.0,,4.214899999999997
61.93,10.1,5.2,10.0,0.37,0.0,0.3672903672903673,0.5148005148005149,0.0,6.0,6.0,1.0,0.0,3.52,3.715800000000004
57.2,12.4,6.9,8.0,0.1,0.0,0.09837916297072817,0.5564067413918232,0.0,11.0,3.0,0.0,0.0,,1.2217999999999993
49.09,7.8,3.4,11.0,0.1,1.0,0.09870529419305217,0.4358415587745161,2.0,4.0,0.0,0.0,0.0,,0.7723000000000007
65.79,15.5,9.5,5.0,0.1,0.0,0.0993484291336043,0.6128636862137927,0.0,1.0,2.0,0.0,0.0,1.81,1.5451000000000006
91.75,22.2,5.6,1.0,0.37,1.0,0.3747578937885681,0.2522408900499977,4.0,7.0,0.0,1.0,0.0,,8.336599999999999
55.25,1.8,6.4,7.0,0.36,1.0,0.3609106052193226,3.553581343697946,14.0,11.0,0.0,0.0,1.0,,0.6559999999999998
60.66,34.8,2.6,10.0,0.15,1.0,0.15171977816729407,0.0747104968248039,4.0,21.0,0.0,0.0,1.0,,5.2836
52.25,17.2,4.0,2.0,0.31,1.0,0.3127725132259752,0.23254461949886635,4.0,19.0,1.0,1.0,0.0,,5.366399999999999
51.64,33.5,5.7,8.0,0.33,0.0,0.32596041909196743,0.17014417480075222,0.0,2.0,2.0,1.0,0.0,,10.923099999999994
104.52,54.7,1.9,3.0,0.14,1.0,0.13601213871775653,0.03473428273706148,9.0,5.0,0.0,0.0,1.0,,7.4632000000000005
46.1,6.0,8.7,6.0,0.24,1.0,0.23662722879520076,1.449758373604399,12.0,0.0,1.0,0.0,1.0,,1.401299999999999
91.42,47.6,2.9,2.0,0.13,1.0,0.130459444129325,0.06092308985105355,18.0,22.0,6.0,0.0,1.0,5.32,6.205499999999998
29.31,13.1,17.5,4.0,0.24,0.0,0.2396763605831616,1.3357758949698497,0.0,3.0,3.0,0.0,1.0,,3.1607999999999974
22.48,15.3,8.3,4.0,0.19,0.0,0.192144304293837,0.5424482059996079,0.0,15.0,6.0,0.0,1.0,,2.950200000000001
24.3,7.8,18.8,6.0,0.2,0.0,0.19741058838610434,2.4099474426355596,0.0,12.0,0.0,0.0,0.0,2.17,1.5311999999999992
112.23,40.8,1.3,10.0,0.16,1.0,0.1615156491262469,0.031861964167544915,11.0,11.0,2.0,0.0,1.0,,6.572
118.1,38.3,3.4,9.0,0.37,0.0,0.37231403879794267,0.0887705281846427,0.0,14.0,3.0,1.0,0.0,2.05,14.227000000000007
37.04,2.0,7.9,10.0,0.74,0.0,0.7346326836581709,3.9480259870064973,0.0,18.0,4.0,1.0,0.0,9.91,1.4582999999999995
79.89,8.2,0.8,7.0,0.08,1.0,0.0841360809657359,0.09754907938056337,8.0,14.0,6.0,0.0,0.0,,0.7043
82.97,38.3,4.2,3.0,0.33,1.0,0.33262839090363183,0.10965771128691158,19.0,23.0,5.0,1.0,0.0,,12.72549999999999
57.14,7.0,8.7,3.0,0.12,0.0,0.12426796171975431,1.242679617197543,0.0,21.0,5.0,0.0,0.0,,0.8729000000000003
111.51,36.5,0.9,12.0,0.37,1.0,0.3695789156461467,0.024656858716199558,16.0,8.0,2.0,1.0,0.0,,13.504999999999997
87.86,76.7,1.9,9.0,0.31,1.0,0.3130337283738152,0.024771515364858342,18.0,11.0,5.0,1.0,0.0,,23.88130000000001
78.57,23.8,2.2,5.0,0.31,1.0,0.30755010293685137,0.09243309104659468,16.0,2.0,6.0,1.0,0.0,,7.320499999999998
66.26,13.8,1.5,10.0,0.14,1.0,0.14419244982247664,0.10868777624809796,14.0,11.0,6.0,0.0,1.0,,1.9875000000000005
50.06,8.7,6.6,7.0,0.11,1.0,0.10918285254568441,0.7585335018963338,14.0,19.0,2.0,0.0,0.0,,0.9490000000000001
81.07,20.9,2.5,6.0,0.34,0.0,0.3440026792976413,0.11961150184201713,0.0,2.0,3.0,1.0,0.0,5.56,7.196200000000001
22.99,13.3,8.8,6.0,0.13,1.0,0.127058115931133,0.6616043906473198,7.0,7.0,3.0,0.0,0.0,,1.6898999999999997
44.3,9.2,6.2,12.0,0.4,1.0,0.39560917291598746,0.6738398000217369,18.0,10.0,5.0,1.0,0.0,,3.651
111.99,38.2,2.4,6.0,0.16,0.0,0.1591581372215387,0.06282558048218632,0.0,5.0,4.0,0.0,1.0,,6.0822
48.68,9.1,10.8,8.0,0.48,0.0,0.4757718931985497,1.186682782111856,0.0,15.0,3.0,1.0,0.0,1.12,4.365900000000002
126.5,44.0,2.9,5.0,0.09,1.0,0.09477057339605918,0.0659075930092498,2.0,3.0,2.0,0.0,0.0,,4.160799999999996
98.1,69.5,1.1,10.0,0.09,0.0,0.08503474770147192,0.01582711040128919,0.0,10.0,0.0,0.0,0.0,,5.990100000000002
51.39,19.3,3.7,10.0,0.09,1.0,0.09377752448059685,0.19169991192166208,19.0,2.0,5.0,0.0,0.0,,1.8068
112.74,27.7,3.4,2.0,0.35,0.0,0.35088985957185664,0.12273925129056712,0.0,11.0,0.0,1.0,0.0,,9.700199999999995
17.02,12.8,9.5,6.0,0.48,0.0,0.48433716115928444,0.7421295211311616,0.0,13.0,0.0,1.0,0.0,,6.177300000000002
36.45,5.8,6.4,7.0,0.14,0.0,0.13790725736941906,1.1032580589553524,0.0,7.0,5.0,0.0,0.0,0.94,0.7961000000000001
120.62,32.2,5.6,1.0,0.17,0.0,0.16955995155429957,0.1739076426197944,0.0,13.0,1.0,0.0,1.0,,5.458599999999999
69.26,52.6,3.8,10.0,0.35,0.0,0.34904279386323456,0.07224197258607251,0.0,7.0,0.0,1.0,0.0,18.52,18.378300000000014
50.31,14.7,8.3,6.0,0.37,0.0,0.37276375756751245,0.5645874430310864,0.0,0.0,6.0,1.0,0.0,,5.465800000000005
92.99,9.8,4.7,6.0,0.41,0.0,0.41118253239465363,0.47954290378532805,0.0,7.0,6.0,1.0,0.0,,4.050900000000001
43.26,11.8,11.5,11.0,0.13,0.0,0.12626048639945767,0.9744936869756801,0.0,1.0,2.0,0.0,0.0,,1.4997000000000003
52.53,15.1,5.4,11.0,0.1,1.0,0.1019800013244156,0.35759221243626255,4.0,6.0,5.0,0.0,0.0,,1.5404000000000009
106.48,35.5,3.7,11.0,0.39,0.0,0.3901298554970283,0.10422241626996424,0.0,2.0,4.0,1.0,0.0,,13.849899999999998
106.14,41.7,1.4,7.0,0.09,1.0,0.09040550586316874,0.03357233639481067,4.0,21.0,6.0,0.0,0.0,,3.7686999999999973
99.56,36.0,3.4,8.0,0.09,0.0,0.09166412044109885,0.0944418210605261,0.0,12.0,6.0,0.0,0.0,4.15,3.2898000000000014
113.33,65.4,1.8,5.0,0.1,0.0,0.10061008241464196,0.027522514946254642,0.0,15.0,2.0,0.0,0.0,,6.570399999999998
109.45,42.8,1.9,2.0,0.1,1.0,0.09976402420504193,0.044391486180229436,20.0,11.0,1.0,0.0,0.0,,4.270999999999997
40.27,15.6,13.6,4.0,0.21,0.0,0.2102429331453112,0.8717389910903147,0.0,18.0,0.0,0.0,1.0,,3.2800000000000007
39.97,9.2,4.3,0.0,0.17,1.0,0.1651994348440387,0.46734050646668845,7.0,22.0,3.0,0.0,1.0,,1.5269000000000015
70.95,26.8,4.3,7.0,0.35,0.0,0.3455094959143315,0.1604417745606507,0.0,10.0,4.0,1.0,0.0,,9.251299999999997
96.32,47.7,2.0,5.0,0.09,1.0,0.08658099410913817,0.04192784218360202,6.0,7.0,6.0,0.0,0.0,,4.120800000000001
52.49,12.2,4.9,9.0,0.36,1.0,0.35980657323170234,0.4016064257028113,2.0,15.0,1.0,1.0,0.0,,4.3932
43.04,18.4,3.2,6.0,0.1,1.0,0.0961904244334547,0.17390359219607632,20.0,13.0,6.0,0.0,0.0,,1.7695000000000014
100.92,54.1,1.0,8.0,0.14,1.0,0.1399234764606939,0.01848394669229774,5.0,6.0,5.0,0.0,1.0,,7.555999999999999
94.67,52.3,1.4,3.0,0.13,1.0,0.1311638400795396,0.02676813062847747,18.0,0.0,6.0,0.0,1.0,17.68,6.835499999999997
71.04,39.8,2.0,3.0,0.13,1.0,0.13492123313484589,0.050249993718750795,17.0,12.0,2.0,0.0,1.0,,5.3673
46.13,15.8,5.0,12.0,0.16,0.0,0.1639136763495981,0.3164356686285678,0.0,13.0,3.0,0.0,1.0,,2.5893000000000024
14.07,10.1,7.2,10.0,0.5,0.0,0.497970497970498,0.7128007128007129,0.0,12.0,3.0,1.0,0.0,,4.933099999999997
63.14,15.5,2.5,0.0,0.12,0.0,0.12450809625185472,0.16127991742468228,0.0,10.0,2.0,0.0,1.0,,1.9855999999999991
52.45,10.3,6.2,2.0,0.34,1.0,0.34365595573245317,0.6018833122997768,8.0,10.0,1.0,1.0,0.0,,3.5224999999999995
104.14,34.8,0.7,12.0,0.39,1.0,0.38935662768311263,0.020114364529754895,17.0,15.0,2.0,1.0,0.0,,13.565099999999994
61.91,20.3,7.8,6.0,0.33,0.0,0.3290478301561499,0.3842175262302349,0.0,17.0,2.0,1.0,0.0,,6.702899999999999
41.61,8.7,6.7,6.0,0.18,1.0,0.18043902999655215,0.7700264337432481,15.0,5.0,0.0,0.0,1.0,,1.574299999999999
87.18,43.3,1.9,9.0,0.09,1.0,0.08775778850372971,0.04387889425186486,1.0,14.0,0.0,0.0,0.0,,3.8015000000000003
60.54,12.5,11.4,9.0,0.38,0.0,0.3839692824574034,0.9119270458363332,0.0,3.0,4.0,1.0,0.0,,4.785300000000004
88.51,23.2,1.4,10.0,0.32,0.0,0.3215378647472092,0.060342226628162576,0.0,3.0,1.0,1.0,0.0,0.82,7.442599999999999
103.36,14.6,2.1,9.0,0.17,1.0,0.16505718786384496,0.1438257653585371,12.0,9.0,0.0,0.0,1.0,,2.4050999999999996
60.27,32.0,4.9,1.0,0.33,1.0,0.3287397268835349,0.1531202149932815,2.0,9.0,6.0,1.0,0.0,,10.520999999999997
