speed,distance_traveled_km,idle_time_minutes,vehicle_age_years,fuel_efficiency_l_per_km,optimized_route_flag,fuel_per_km,idle_ratio,optimized_x_experience,hour_of_day,day_of_week,vehicle_type_truck,vehicle_type_van,actual_fuel,predicted_fuel
105.33,42.2,1.4,9.0,0.33,1.0,0.3300869647638681,0.03317456932300182,15.0,7.0,0.0,1.0,0.0,,13.947400000000002
65.68,50.0,1.2,9.0,0.09,1.0,0.09119817603647927,0.023999520009599807,4.0,2.0,0.0,0.0,0.0,,4.548999999999999
82.86,28.3,2.3,11.0,0.09,1.0,0.09010282322179428,0.08126921310201052,9.0,14.0,6.0,0.0,0.0,,2.5481000000000003
53.73,14.2,4.9,11.0,0.1,1.0,0.096472079431026,0.34504612351242875,10.0,13.0,3.0,0.0,0.0,,1.3682999999999998
122.88,68.1,2.0,10.0,0.17,1.0,0.17356573324914465,0.02936814437379774,20.0,6.0,0.0,0.0,1.0,,11.797699999999997
34.17,10.5,5.1,0.0,0.09,1.0,0.09332444529092468,0.48566803161603656,14.0,10.0,4.0,0.0,0.0,3.15,0.9814999999999999
55.25,15.1,6.5,12.0,0.35,1.0,0.35361896563141515,0.4304350705251308,13.0,15.0,3.0,1.0,0.0,,5.337399999999999
86.09,16.7,2.5,2.0,0.36,0.0,0.3640500568828214,0.14969163523142326,0.0,19.0,1.0,1.0,0.0,,6.074599999999999
96.1,11.0,1.0,6.0,0.15,1.0,0.14907735660394508,0.0909008271975275,18.0,10.0,3.0,0.0,1.0,,1.6360999999999999
108.56,21.1,3.6,10.0,0.16,0.0,0.1630254490308516,0.17060802805554237,0.0,9.0,3.0,0.0,1.0,,3.4443000000000006
56.47,8.5,4.4,1.0,0.16,0.0,0.15527584990001178,0.5175861663333726,0.0,4.0,2.0,0.0,1.0,,1.307599999999999
48.71,11.0,7.6,1.0,0.11,0.0,0.1054449595491319,0.690846286701209,0.0,13.0,2.0,0.0,0.0,,1.162299999999999
96.45,43.4,2.6,9.0,0.36,0.0,0.3615124075482132,0.05990645376834636,0.0,2.0,3.0,1.0,0.0,,15.636899999999999
85.89,43.3,2.3,10.0,0.09,1.0,0.09145285328283412,0.053116556199625874,0.0,23.0,4.0,0.0,0.0,,3.962499999999997
64.88,6.7,7.2,2.0,0.11,1.0,0.11192359349350842,1.074466497537681,3.0,2.0,2.0,0.0,0.0,,0.7571000000000002
43.39,12.9,5.3,8.0,0.16,0.0,0.16045267808697,0.4108208665994884,0.0,9.0,5.0,0.0,1.0,,2.0806000000000022
43.62,13.1,6.2,12.0,0.12,1.0,0.1198381802915808,0.4732463170750325,0.0,0.0,4.0,0.0,0.0,,1.5744999999999987
58.74,13.3,3.5,11.0,0.09,1.0,0.09397789639876701,0.2631381099165476,15.0,12.0,6.0,0.0,0.0,,1.2521000000000009
35.2,18.6,7.7,8.0,0.34,0.0,0.34460512875651844,0.41395623891188643,0.0,5.0,5.0,1.0,0.0,6.41,6.411299999999999
66.98,27.8,2.6,10.0,0.09,1.0,0.08812632639113702,0.09352181576202294,16.0,15.0,6.0,0.0,0.0,,2.442599999999999
53.79,12.3,7.5,0.0,0.16,0.0,0.16014958133485083,0.6097065279245589,0.0,19.0,1.0,0.0,1.0,,1.9688999999999999
58.27,4.3,3.6,2.0,0.17,1.0,0.17437805161590328,0.8370146477563357,0.0,19.0,0.0,0.0,1.0,,0.7684000000000004
46.24,18.2,4.4,6.0,0.16,0.0,0.15933190484039336,0.24174495906818308,0.0,16.0,3.0,0.0,1.0,3.46,2.9023999999999988
43.16,9.9,6.1,2.0,0.1,1.0,0.09897990102009897,0.616099383900616,10.0,19.0,6.0,0.0,0.0,,0.9785000000000003
34.01,7.4,12.0,8.0,0.17,0.0,0.16619375760032426,1.6214025131738952,0.0,4.0,6.0,0.0,0.0,,1.2128
62.37,13.1,6.5,6.0,0.09,0.0,0.09388596290359515,0.49614533241737274,0.0,17.0,6.0,0.0,0.0,,1.2277000000000002
78.75,13.9,2.8,9.0,0.32,0.0,0.31796273649377743,0.201424357959859,0.0,16.0,1.0,1.0,0.0,,4.4262
32.26,15.3,9.3,6.0,0.2,1.0,0.1973727207372067,0.6078034115417293,4.0,22.0,3.0,0.0,1.0,,3.0208999999999997
52.15,6.2,5.6,8.0,0.13,1.0,0.12578616352201258,0.9030801483631671,2.0,11.0,5.0,0.0,0.0,,0.7804000000000006
110.61,57.4,3.1,8.0,0.09,1.0,0.09320395115067681,0.05400602776955106,19.0,8.0,3.0,0.0,0.0,,5.3448
55.78,17.8,4.0,5.0,0.33,1.0,0.33256558620302223,0.22470647716420422,15.0,4.0,5.0,1.0,0.0,,5.922100000000004
108.01,80.9,3.1,3.0,0.1,0.0,0.09715578299402973,0.038318438585431575,0.0,3.0,0.0,0.0,0.0,,7.790099999999998
77.72,29.1,1.0,7.0,0.31,1.0,0.3061750455310814,0.034363080306518676,6.0,12.0,6.0,1.0,0.0,4.81,8.903200000000007
55.27,21.4,11.5,7.0,0.17,0.0,0.17288911733096585,0.537358067380029,0.0,6.0,6.0,0.0,1.0,10.13,3.670700000000005
105.65,56.3,1.8,11.0,0.09,0.0,0.08703220191470845,0.03197101294826025,0.0,18.0,3.0,0.0,0.0,,4.9012
52.98,12.7,4.1,4.0,0.1,1.0,0.10156680576332573,0.32280922761987246,8.0,23.0,5.0,0.0,0.0,,1.2916000000000016
52.11,17.2,3.9,4.0,0.08,0.0,0.08487878611708621,0.22673100401139468,0.0,17.0,5.0,0.0,0.0,,1.4595999999999991
108.47,51.5,2.6,9.0,0.15,1.0,0.15261839575930566,0.05048445661249296,16.0,8.0,1.0,0.0,1.0,,7.870600000000007
93.48,46.5,2.8,10.0,0.1,0.0,0.09591191587277693,0.06021375884389583,0.0,20.0,4.0,0.0,0.0,,4.476700000000002
109.55,16.3,2.5,7.0,0.35,1.0,0.3466045027912398,0.1533648242439114,17.0,8.0,6.0,1.0,0.0,,5.650799999999993
62.81,10.2,3.7,0.0,0.32,1.0,0.3185962160572493,0.3627095382805608,1.0,3.0,6.0,1.0,0.0,2.12,3.2686000000000006
67.82,36.2,3.2,10.0,0.33,1.0,0.32706278832076463,0.08839534819480126,8.0,6.0,2.0,1.0,0.0,,11.864299999999998
78.18,57.6,1.7,12.0,0.1,1.0,0.09930383153070259,0.02951337650388014,6.0,21.0,5.0,0.0,0.0,3.87,5.7108000000000025
104.5,40.8,2.0,1.0,0.08,1.0,0.07965491041886229,0.04901840641160757,8.0,5.0,6.0,0.0,0.0,,3.232100000000003
42.39,9.2,3.5,11.0,0.11,1.0,0.1065101619389197,0.3803934354961418,7.0,20.0,6.0,0.0,0.0,,0.9787999999999993
49.33,9.6,8.1,0.0,0.18,0.0,0.1749817727320071,0.8436621185293199,0.0,10.0,2.0,0.0,1.0,4.16,1.6727999999999992
39.55,17.6,4.1,8.0,0.34,1.0,0.33804897449008575,0.23294131015283218,3.0,19.0,1.0,1.0,0.0,,5.944400000000005
95.55,19.3,2.4,6.0,0.09,1.0,0.08704212216983574,0.12434588881405106,5.0,13.0,0.0,0.0,0.0,,1.6783000000000003
115.73,47.2,2.2,4.0,0.09,1.0,0.09173534459015699,0.04660918200885575,19.0,17.0,2.0,0.0,0.0,,4.310100000000003
29.34,12.9,9.7,3.0,0.42,0.0,0.4232230059685296,0.7518796992481203,0.0,15.0,3.0,1.0,0.0,4.95,5.494499999999997
97.37,55.4,2.0,4.0,0.1,1.0,0.09765166693741992,0.03610043140015524,17.0,2.0,1.0,0.0,0.0,4.66,5.412099999999998
73.84,40.9,1.9,12.0,0.16,0.0,0.1594093053959561,0.04645363194053935,0.0,16.0,5.0,0.0,1.0,,6.499400000000003
63.07,22.4,2.7,4.0,0.28,1.0,0.27989821882951654,0.12053033346725593,7.0,20.0,4.0,1.0,0.0,,6.338799999999997
32.24,11.4,8.7,4.0,0.12,1.0,0.11841066573107623,0.7630909569336023,5.0,7.0,5.0,0.0,0.0,,1.349799999999999
99.48,47.4,2.4,7.0,0.14,0.0,0.13691694268053417,0.05063184321005886,0.0,1.0,0.0,0.0,1.0,,6.488200000000006
76.78,18.7,3.8,6.0,0.09,1.0,0.0871611143789102,0.20319768996310356,5.0,0.0,0.0,0.0,0.0,,1.6295999999999997
66.21,5.7,10.3,3.0,0.16,0.0,0.15962111910191193,1.8067005788458166,0.0,17.0,4.0,0.0,0.0,,0.9063000000000002
66.18,23.7,2.5,12.0,0.32,0.0,0.31813003670731194,0.10548078140162861,0.0,9.0,1.0,1.0,0.0,,7.556200000000008
29.62,3.4,8.2,10.0,0.21,1.0,0.21464275213172598,2.4110555718906204,6.0,15.0,6.0,0.0,0.0,,0.6730999999999999
55.65,34.5,1.7,4.0,0.08,1.0,0.07970783455552014,0.04927393408886699,9.0,7.0,3.0,0.0,0.0,,2.759400000000002
48.91,15.1,9.2,3.0,0.19,0.0,0.19005363883186546,0.609231176743262,0.0,8.0,0.0,0.0,1.0,,2.8741999999999983
98.19,36.5,2.3,10.0,0.11,1.0,0.10849017835127805,0.0630119722747322,8.0,7.0,3.0,0.0,0.0,,3.965799999999998
69.22,25.8,3.2,9.0,0.1,1.0,0.09573272353784737,0.12402620053486299,20.0,17.0,4.0,0.0,0.0,,2.4727
122.5,43.4,1.6,0.0,0.1,0.0,0.09561991659178362,0.03686551001129007,0.0,4.0,1.0,0.0,0.0,,4.154199999999998
28.17,17.3,5.7,3.0,0.41,1.0,0.40633489393676664,0.32946072481359456,19.0,21.0,6.0,1.0,0.0,,7.009999999999996
115.24,41.9,1.1,7.0,0.14,1.0,0.14009212190639844,0.0262523567456624,11.0,0.0,4.0,0.0,1.0,,5.894
105.98,20.3,2.4,3.0,0.16,0.0,0.15910546278508447,0.11822077730161075,0.0,17.0,0.0,0.0,1.0,5.31,3.2244999999999986
103.83,54.4,1.1,10.0,0.35,1.0,0.3470524438888991,0.020220216540137132,15.0,12.0,6.0,1.0,0.0,,18.9283
35.69,13.3,14.2,9.0,0.15,0.0,0.15337192692278775,1.0675889030899932,0.0,14.0,2.0,0.0,0.0,,2.0298000000000003
97.1,42.3,1.7,6.0,0.18,1.0,0.17966478333845537,0.04018817522044397,16.0,17.0,0.0,0.0,1.0,,7.601299999999998
108.0,40.1,4.3,2.0,0.39,1.0,0.3872721378519239,0.1072292461534625,16.0,11.0,4.0,1.0,0.0,4.95,15.495899999999985
52.45,11.1,4.3,0.0,0.09,0.0,0.08737951535897667,0.3873524907665976,0.0,14.0,1.0,0.0,0.0,2.53,0.9674999999999997
59.82,11.8,7.4,4.0,0.11,1.0,0.10761799847470553,0.6270655029234811,18.0,16.0,4.0,0.0,0.0,,1.2658999999999994
84.56,33.0,4.3,12.0,0.1,1.0,0.10211811763279902,0.13029908184600467,7.0,3.0,6.0,0.0,0.0,,3.3651000000000044
105.07,25.7,2.1,4.0,0.16,1.0,0.15874868682152446,0.08170888292284346,17.0,15.0,0.0,0.0,1.0,,4.0866000000000025
63.38,11.1,10.0,1.0,0.11,1.0,0.1080983695162598,0.9008197459688317,8.0,7.0,6.0,0.0,0.0,,1.2071999999999985
52.99,10.8,3.4,0.0,0.14,0.0,0.14165355059716692,0.3147856679937043,0.0,14.0,6.0,0.0,1.0,,1.5255
111.52,54.9,3.2,6.0,0.1,1.0,0.09908744831605983,0.058286734303564604,18.0,12.0,6.0,0.0,0.0,,5.4418999999999995
91.32,58.6,4.5,6.0,0.39,1.0,0.3936792887493388,0.07679049845565776,18.0,12.0,6.0,1.0,0.0,,23.175600000000003
104.22,34.2,2.4,10.0,0.39,0.0,0.3850764597526388,0.07017338674307769,0.0,21.0,1.0,1.0,0.0,,13.217900000000004
78.59,25.7,1.9,7.0,0.15,1.0,0.15446869771604219,0.07392708454923932,7.0,21.0,5.0,0.0,1.0,,3.9641999999999964
117.46,41.4,1.0,11.0,0.09,0.0,0.09275138281684017,0.024154005941885465,0.0,4.0,1.0,0.0,0.0,,3.840499999999999
52.14,31.1,3.6,10.0,0.16,1.0,0.15755120414134594,0.11575190508343783,14.0,6.0,1.0,0.0,1.0,,4.894000000000005
82.57,53.4,3.8,0.0,0.09,1.0,0.09119679406752683,0.0711597161101852,1.0,10.0,2.0,0.0,0.0,,4.863699999999996
62.59,19.9,5.0,12.0,0.15,1.0,0.15476609215617307,0.2512436560976835,20.0,1.0,1.0,0.0,1.0,,3.0718000000000023
25.64,24.7,7.7,12.0,0.4,0.0,0.3991741225051617,0.31172827011052184,0.0,13.0,1.0,1.0,0.0,,9.931600000000001
43.37,10.9,7.7,12.0,0.4,0.0,0.39629391798917535,0.7063572149344097,0.0,7.0,1.0,1.0,0.0,3.59,4.312899999999998
48.85,7.4,5.5,6.0,0.36,1.0,0.35941089042021346,0.7431428185380353,7.0,11.0,6.0,1.0,0.0,,2.6822999999999992
21.84,15.3,7.2,10.0,0.21,1.0,0.2058688974576825,0.4705574799032743,15.0,0.0,2.0,0.0,1.0,1.56,3.1546
93.19,57.5,1.5,9.0,0.13,0.0,0.13495417471000504,0.02608650284342881,0.0,12.0,1.0,0.0,1.0,,7.7556
43.29,7.1,7.3,2.0,0.41,1.0,0.40839318405858327,1.0280242219405717,12.0,13.0,6.0,1.0,0.0,,2.888799999999999
116.67,41.3,1.5,10.0,0.1,1.0,0.09515508099077506,0.0363187332025859,1.0,2.0,6.0,0.0,0.0,,3.929800000000002
42.36,18.2,9.0,8.0,0.11,1.0,0.10768639085764518,0.4944783253667381,9.0,18.0,5.0,0.0,0.0,1.43,1.962999999999999
90.53,15.3,4.7,2.0,0.37,1.0,0.36664270309130126,0.30716946604797074,13.0,5.0,6.0,1.0,0.0,,5.6179
45.84,10.9,6.3,3.0,0.1,1.0,0.10274286762682323,0.5779286304008806,3.0,2.0,5.0,0.0,0.0,,1.1232
101.15,83.7,1.2,3.0,0.08,1.0,0.07956894182865198,0.014336746275432789,11.0,7.0,4.0,0.0,0.0,,6.7865
109.26,42.9,1.8,3.0,0.1,1.0,0.09720053145614323,0.04195706393790355,16.0,22.0,2.0,0.0,0.0,,4.177099999999999
107.94,56.5,0.9,6.0,0.33,1.0,0.33379940178049944,0.015928921612006867,13.0,3.0,0.0,1.0,0.0,,18.92150000000001
36.06,14.0,14.3,11.0,0.22,1.0,0.22426969502178418,1.0213556174558962,20.0,13.0,3.0,0.0,1.0,9.35,3.1375999999999986
43.65,10.3,4.8,3.0,0.16,1.0,0.15823706436268323,0.46597417726434326,10.0,0.0,5.0,0.0,1.0,,1.6332000000000002
35.72,2.0,11.3,1.0,0.33,0.0,0.3248375812093953,5.647176411794104,0.0,9.0,5.0,0.0,0.0,1.82,0.6345000000000003
117.85,37.6,1.2,3.0,0.09,0.0,0.08537006994494828,0.031914044839233,0.0,1.0,0.0,0.0,0.0,,3.2157
100.61,28.1,2.3,12.0,0.38,1.0,0.3786342123056119,0.0818476210811003,0.0,18.0,0.0,1.0,0.0,,10.720800000000006
92.14,46.0,3.6,8.0,0.37,1.0,0.3649920653898828,0.07825916827895046,17.0,22.0,4.0,1.0,0.0,,16.810699999999994
37.55,9.1,4.1,3.0,0.19,1.0,0.18789144050104387,0.45049994506098234,18.0,3.0,4.0,0.0,1.0,,1.7124000000000001
25.67,12.9,8.2,10.0,0.2,0.0,0.203085032168049,0.6356096426633594,0.0,5.0,6.0,0.0,1.0,1.62,2.6127000000000025
121.29,46.4,1.4,2.0,0.16,1.0,0.159048296372923,0.03017176353957889,5.0,8.0,1.0,0.0,1.0,,7.359300000000002
77.36,26.8,3.6,12.0,0.15,0.0,0.14850192157009065,0.1343233461438006,0.0,6.0,3.0,0.0,1.0,,3.985399999999999
57.94,7.1,5.3,6.0,0.41,1.0,0.4055766793409379,0.7463737501760315,7.0,9.0,2.0,1.0,0.0,,2.8785000000000007
59.58,2.4,3.2,2.0,0.2,1.0,0.19575177009579342,1.332778009162849,16.0,20.0,5.0,0.0,1.0,1.18,0.47359999999999985
26.82,13.8,17.9,12.0,0.56,0.0,0.5615535106151728,1.2970074632273023,0.0,1.0,4.0,1.0,0.0,6.14,7.5664
60.05,18.3,1.3,12.0,0.32,1.0,0.3245724277361893,0.07103436970657341,5.0,22.0,1.0,1.0,0.0,,5.954699999999997
75.63,46.3,3.4,10.0,0.11,0.0,0.10777305025809379,0.0734325392540118,0.0,22.0,4.0,0.0,0.0,,4.9764
121.78,51.6,1.9,3.0,0.09,0.0,0.08837038041898412,0.036820991841243385,0.0,10.0,6.0,0.0,0.0,,4.5676999999999985
87.83,41.3,4.0,3.0,0.41,0.0,0.4091910607491344,0.09684995520689572,0.0,20.0,5.0,1.0,0.0,1.36,16.965599999999988
111.15,62.4,2.2,10.0,0.11,1.0,0.10913286646047339,0.035255845258890084,0.0,10.0,5.0,0.0,0.0,,6.7581000000000016
71.91,29.1,3.0,11.0,0.1,0.0,0.09656025566131747,0.10308924091955601,0.0,15.0,1.0,0.0,0.0,,2.8169000000000013
108.47,25.7,2.3,4.0,0.12,1.0,0.11594879576670168,0.0894906812964476,20.0,4.0,3.0,0.0,0.0,,2.940900000000001
36.28,19.3,4.2,2.0,0.36,0.0,0.35749443034039685,0.2176053054245894,0.0,18.0,2.0,1.0,0.0,,6.873500000000002
35.84,24.9,11.0,3.0,0.1,0.0,0.1032087064776515,0.44174932733625155,0.0,7.0,0.0,0.0,0.0,,2.5657000000000005
115.58,62.9,1.1,10.0,0.15,1.0,0.15405160490294273,0.01748779828619577,11.0,23.0,3.0,0.0,1.0,,9.7108
130.44,70.8,1.4,2.0,0.35,0.0,0.3504187793957712,0.019773732009434893,0.0,22.0,1.0,1.0,0.0,7.79,24.753900000000012
112.95,55.8,1.3,6.0,0.16,1.0,0.15644880916112616,0.023297073529148227,2.0,7.0,4.0,0.0,1.0,,8.747499999999997
88.02,46.0,3.8,7.0,0.14,0.0,0.14412730158040044,0.08260689985000326,0.0,11.0,6.0,0.0,1.0,3.72,6.599200000000004
115.01,51.2,1.7,9.0,0.16,0.0,0.16093435675084472,0.03320247651413058,0.0,6.0,0.0,0.0,1.0,,8.250999999999996
91.23,4.7,1.0,3.0,0.1,1.0,0.09572431397574983,0.21272069772388852,15.0,16.0,4.0,0.0,0.0,4.25,0.44220000000000004
106.22,27.6,2.5,7.0,0.33,0.0,0.3271620593456758,0.0905764283902757,0.0,0.0,1.0,1.0,0.0,,9.015500000000005
59.76,11.3,8.0,3.0,0.1,1.0,0.10087602867002919,0.7079019555791523,6.0,15.0,0.0,0.0,0.0,,1.1397999999999997
114.69,53.7,3.2,11.0,0.39,0.0,0.39030930522709073,0.059589206904899356,0.0,12.0,6.0,1.0,0.0,,20.92739999999998
42.94,20.8,3.6,10.0,0.35,1.0,0.35238690447574633,0.17306860247103503,12.0,18.0,6.0,1.0,0.0,,7.322100000000002
95.08,58.4,3.0,9.0,0.41,1.0,0.4070135785346142,0.05136898340781836,9.0,12.0,6.0,1.0,0.0,,23.724800000000005
70.77,5.2,6.6,2.0,0.41,0.0,0.4095366275716208,1.2689867333205151,0.0,21.0,2.0,1.0,0.0,,2.1379999999999972
61.08,14.3,8.6,7.0,0.17,1.0,0.1657226767358926,0.6013565484931124,16.0,4.0,5.0,0.0,1.0,,2.3638000000000026
48.72,17.2,6.1,10.0,0.16,0.0,0.15929306435672344,0.35463054473577116,0.0,18.0,6.0,0.0,1.0,,2.725099999999999
49.39,11.1,7.6,9.0,0.41,0.0,0.4107738041617872,0.6846230069363121,0.0,10.0,5.0,1.0,0.0,,4.572400000000001
39.1,9.5,12.8,4.0,0.48,1.0,0.4841595621513525,1.3472266077255026,18.0,7.0,2.0,1.0,0.0,2.98,4.568900000000002
102.2,38.5,2.0,6.0,0.08,0.0,0.08181605672579934,0.0519467026830472,0.0,7.0,1.0,0.0,0.0,,3.1516
36.76,12.6,10.0,3.0,0.11,0.0,0.11189588127926355,0.793587810491231,0.0,7.0,4.0,0.0,0.0,,1.4115000000000015
89.07,58.9,3.1,12.0,0.14,0.0,0.14447972020848543,0.052630685387344875,0.0,2.0,1.0,0.0,1.0,4.33,8.488700000000003
99.05,50.5,2.2,11.0,0.09,1.0,0.09425555929585552,0.04356349379220214,13.0,11.0,1.0,0.0,0.0,,4.763299999999998
131.77,49.8,1.6,9.0,0.17,1.0,0.16626172165217568,0.03212786891829482,6.0,3.0,0.0,0.0,1.0,,8.24910000000001
102.73,41.3,3.2,8.0,0.15,0.0,0.14672768213844703,0.07747996416551658,0.0,1.0,3.0,0.0,1.0,,6.055800000000004
72.43,14.3,3.7,8.0,0.09,1.0,0.09020348227396685,0.258723166212153,17.0,2.0,0.0,0.0,0.0,,1.2948999999999995
36.69,14.2,6.6,4.0,0.11,0.0,0.11266812196324204,0.4647560030983734,0.0,10.0,6.0,0.0,0.0,,1.5957000000000001
112.4,60.2,4.0,2.0,0.14,0.0,0.14285476985432136,0.06644407900200994,0.0,22.0,5.0,0.0,1.0,,8.566000000000004
54.94,13.9,5.3,2.0,0.33,1.0,0.3287533270987699,0.3812675347097331,16.0,6.0,6.0,1.0,0.0,,4.576400000000001
114.68,53.7,1.6,5.0,0.09,1.0,0.08957002662892682,0.029794603452449678,17.0,5.0,0.0,0.0,0.0,,4.815099999999999
104.06,30.8,2.5,3.0,0.09,1.0,0.08668549722411609,0.08116619590273043,13.0,7.0,1.0,0.0,0.0,,2.6689
33.83,17.0,11.9,10.0,0.13,1.0,0.13293335686136107,0.6999588259514146,0.0,19.0,6.0,0.0,0.0,,2.2781
27.22,2.9,9.4,10.0,0.23,1.0,0.22750775594622547,3.2402619786280598,9.0,13.0,5.0,0.0,0.0,27.66,0.6686999999999996
44.56,20.6,4.3,10.0,0.1,1.0,0.09999514586670549,0.20872773166351144,3.0,0.0,3.0,0.0,0.0,,2.055300000000001
102.85,46.8,2.1,3.0,0.08,1.0,0.08076750496784257,0.04487083609324588,6.0,18.0,6.0,0.0,0.0,,3.7796000000000025
63.29,31.5,2.8,6.0,0.08,1.0,0.08317196279483191,0.08888606710898066,4.0,6.0,2.0,0.0,0.0,,2.6252000000000004
106.39,80.4,1.9,1.0,0.14,0.0,0.1366898421661422,0.023631546871307568,0.0,19.0,1.0,0.0,1.0,1.62,10.972699999999993
57.23,6.5,8.1,1.0,0.41,1.0,0.4122442701122904,1.2459621596677433,5.0,7.0,2.0,1.0,0.0,7.73,2.7161000000000013
100.33,29.9,1.8,5.0,0.36,0.0,0.36319855523226646,0.060198655563359085,0.0,0.0,2.0,1.0,0.0,,10.831699999999996
46.71,11.1,5.7,4.0,0.35,1.0,0.3495180614359067,0.5134672552022341,17.0,19.0,5.0,1.0,0.0,1.83,3.8904999999999994
111.03,6.0,2.8,5.0,0.11,0.0,0.10498250291618064,0.46658890184969165,0.0,9.0,2.0,0.0,0.0,,0.6270000000000001
64.62,9.9,3.4,3.0,0.16,1.0,0.15654984345015655,0.3433996566003434,19.0,2.0,6.0,0.0,1.0,,1.5453000000000001
109.11,44.0,2.4,1.0,0.08,0.0,0.08454353310152043,0.054544214904206724,0.0,19.0,5.0,0.0,0.0,,3.7348999999999997
41.33,20.7,6.4,4.0,0.17,0.0,0.1710062315830153,0.30916380851166614,0.0,12.0,2.0,0.0,1.0,,3.5299000000000005
107.26,32.5,2.8,5.0,0.09,0.0,0.09015107227469925,0.08615119534783545,0.0,17.0,4.0,0.0,0.0,1.06,2.9273999999999973
42.3,15.7,4.2,0.0,0.15,1.0,0.15413031017132667,0.2674988854213108,3.0,23.0,0.0,0.0,1.0,6.53,2.421999999999999
112.7,31.2,1.6,8.0,0.35,1.0,0.35351431043876796,0.05128040767924105,18.0,22.0,0.0,1.0,0.0,,11.079700000000008
53.12,24.0,2.9,0.0,0.33,0.0,0.3329027957168451,0.12082829882088246,0.0,19.0,6.0,1.0,0.0,4.85,7.9897000000000045
123.78,27.8,2.4,0.0,0.3,1.0,0.30322650264378975,0.08632782993417502,3.0,18.0,5.0,1.0,0.0,,8.451900000000006
109.42,48.8,3.0,2.0,0.4,1.0,0.3967131821069241,0.0614741501198746,7.0,17.0,3.0,1.0,0.0,,19.4547
109.55,31.2,0.8,7.0,0.33,1.0,0.328515111695138,0.025640203839620526,8.0,10.0,5.0,1.0,0.0,1.3,10.258499999999993
92.23,56.8,1.5,10.0,0.37,1.0,0.36707100227108685,0.02640798577489833,4.0,12.0,1.0,1.0,0.0,,20.873300000000004
116.76,28.6,5.4,11.0,0.11,0.0,0.10873745673228208,0.18880458725219398,0.0,20.0,5.0,0.0,0.0,,3.108900000000002
89.74,45.0,1.3,1.0,0.08,1.0,0.08155374325015,0.02888824692784605,15.0,1.0,1.0,0.0,0.0,,3.655500000000001
94.03,41.4,1.9,6.0,0.1,0.0,0.09734064394579843,0.04589261128958238,0.0,3.0,0.0,0.0,0.0,,4.0298
46.81,12.3,6.6,11.0,0.11,1.0,0.10974717502642062,0.5365417445736118,18.0,4.0,1.0,0.0,0.0,,1.348399999999999
89.44,56.4,3.7,6.0,0.15,0.0,0.14503288948777504,0.06560167372918921,0.0,21.0,0.0,0.0,1.0,,8.191699999999996
98.44,52.8,1.5,3.0,0.09,1.0,0.09393761481790118,0.02840855286831689,20.0,12.0,5.0,0.0,0.0,4.96,4.965599999999998
110.69,36.2,2.5,7.0,0.32,1.0,0.3245766691527858,0.06905886577718848,11.0,11.0,0.0,1.0,0.0,2.95,11.782999999999998
50.28,9.0,6.2,6.0,0.12,1.0,0.11776469281190981,0.6888123541828687,3.0,4.0,6.0,0.0,0.0,1.8,1.0606999999999998
54.36,31.4,1.5,12.0,0.08,1.0,0.08057068246234196,0.047769179325499185,17.0,21.0,6.0,0.0,0.0,,2.522700000000001
93.08,41.1,0.9,6.0,0.33,1.0,0.331865404734678,0.02189727743850515,14.0,16.0,1.0,1.0,0.0,,13.617599999999989
118.78,51.3,2.2,5.0,0.09,0.0,0.08849730024755853,0.042884154304984316,0.0,16.0,3.0,0.0,0.0,,4.544900000000005
40.76,9.6,6.3,3.0,0.17,1.0,0.16560774919279245,0.6561816477450266,17.0,1.0,1.0,0.0,1.0,8.05,1.5947000000000005
43.69,6.8,8.3,9.0,0.48,0.0,0.4837523893545067,1.2204087634171445,0.0,9.0,3.0,1.0,0.0,,3.304499999999999
48.84,13.9,5.9,10.0,0.1,1.0,0.09567657003093304,0.4244298971297029,7.0,7.0,0.0,0.0,0.0,,1.3299999999999992
20.99,10.1,6.1,3.0,0.11,1.0,0.1108801108801109,0.603900603900604,7.0,0.0,0.0,0.0,0.0,,1.119900000000001
63.16,2.0,8.1,6.0,0.24,0.0,0.239880059970015,4.047976011994003,0.0,9.0,6.0,0.0,0.0,,0.4860999999999995
46.43,6.7,5.0,2.0,0.17,1.0,0.17310849126995967,0.7461572899567228,8.0,4.0,3.0,0.0,1.0,,1.1528000000000005
122.26,50.0,2.3,5.0,0.09,1.0,0.09319813603727926,0.045999080018399634,15.0,2.0,4.0,0.0,0.0,,4.660099999999997
32.64,12.7,3.8,5.0,0.32,1.0,0.3196598693016298,0.29918904023305254,15.0,18.0,3.0,1.0,0.0,,4.061299999999997
46.58,25.5,3.9,7.0,0.1,1.0,0.09646680522332457,0.15293517901258774,9.0,16.0,6.0,0.0,0.0,,2.4601
103.59,38.2,1.8,4.0,0.09,1.0,0.08847935917907908,0.04711918536163975,17.0,11.0,3.0,0.0,0.0,,3.3813999999999957
54.34,2.0,3.7,10.0,0.15,0.0,0.14992503748125938,1.8490754622688657,0.0,5.0,0.0,0.0,0.0,,0.3089999999999999
49.1,3.4,3.2,11.0,0.2,1.0,0.2028815054395766,0.9408997353719495,19.0,22.0,5.0,0.0,1.0,,0.7003999999999998
109.88,46.2,1.0,2.0,0.31,0.0,0.3136295751174217,0.021644553148200255,0.0,7.0,3.0,1.0,0.0,,14.498899999999994
76.26,32.0,1.6,1.0,0.12,1.0,0.11749632823974251,0.04999843754882661,4.0,3.0,5.0,0.0,1.0,,3.802399999999997
